poi_id,name,build_year,build_decade,build_year_clean,demolished_year,address,latitude,longitude,external_url,image_url,heritage_status,current_use,poi_type,poi_type_simple,source,details,style,neighbourhood
146,65 Madison Avenue,1891,1890.0,1891.0,,"65 Madison Avenue The Annex Toronto, ON",43.67021,-79.40366,http://www.acotoronto.ca/show_building.php?BuildingID=10539,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/c6ff3ed0.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, and a front facing gable. The 2.5 storey asymmetric semi-detached building, with appearance of side hall or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Bay n Gable Style and retains sufficient integrity to permit restoration. Features representative of the Bay n Gable are the full 2.5 storey bay with steeply pitched front facing gable. Features representative of the Annex style include red brick, basket weave brick, front facing gable, recessed entry, and semi circular arches.",Annex Style,Annex (95)
150,67 Madison Avenue,1891,1890.0,1891.0,,"67 Madison Avenue The Annex Toronto, ON",43.67025,-79.40366999999999,http://www.acotoronto.ca/show_building.php?BuildingID=10541,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/685b4d7f.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, and a front facing gable. The 2.5 storey asymmetric semi-detached building, with appearance of side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Bay n Gable Style with Annex style detail and retains sufficient integrity to permit restoration. Features representative of the Bay n Gable are the full 2.5 storey bay with front facing gable. Features representative of the Annex style include red brick, recessed entry, and semi circular arches.",Annex Style,Annex (95)
151,69 Madison Avenue,1893,1890.0,1893.0,,"69 Madison Avenue The Annex Toronto, ON",43.67033,-79.4037,http://www.acotoronto.ca/show_building.php?BuildingID=4022,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/69-71MadisonAv.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, with a front facing gable. The 2.5 storey asymmetric semi detached building, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, brick corbelling, rusticated stone foundations and sills, terra cotta shingling and insets, front facing dormer gable, brick corbelled bay, recessed entry, and semi circular arches.",Annex Style,Annex (95)
153,71 Madison Avenue,1986,1980.0,1986.0,,"71 Madison Avenue The Annex Toronto, ON",43.670390000000005,-79.40371999999999,http://www.acotoronto.ca/show_building.php?BuildingID=10542,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/87264694.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, with a front facing gable. The 2.5 storey asymmetric semi detached building, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, rusticated stone foundations and sills, terra cotta shingling and castings, sandstone detail, front facing gable with sleeping porch, recessed entry, and semi circular arches.",Annex Style,Annex (95)
154,72 Madison Avenue,1890,1890.0,1890.0,,"72 Madison Avenue The Annex Toronto, ON",43.67038,-79.40432,http://www.acotoronto.ca/show_building.php?BuildingID=10480,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/60f1061a.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, and a front facing gable. The 2.5 storey semi-detached building, with appearance of a side or centre rotated hall plan plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, rusticated stone foundations and sills, decorative terra cotta shingling, front facing Queen Anne gable, sandstone detailing, recessed entry, and semi circular arches.",Annex Style,Annex (95)
155,73 Madison Avenue,1901,1900.0,1901.0,,"73 Madison Avenue The Annex Toronto, ON",43.67046,-79.40375,http://www.acotoronto.ca/show_building.php?BuildingID=10543,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/3d33667d.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, with a front facing gable. The 2.5 storey symmetric semi detached building except for the front window variation, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, rusticated stone foundations and ashlar sills, terra cotta shingling, front facing gable with terra cotta shingling, recessed entry. There may have been a sleeping porch, similar to the houses to the north.",Annex Style,Annex (95)
156,75 Madison Avenue,1901,1900.0,1901.0,,"75 Madison Avenue The Annex Toronto, ON",43.6705,-79.40377,http://www.acotoronto.ca/show_building.php?BuildingID=10545,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/02afe87c.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, with a front facing gable. The 2.5 storey symmetric semi detached building except for the front window variation, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, rusticated stone foundations and ashlar sills, terra cotta shingling, front facing gable with terra cotta shingling, recessed entry. There may have been a sleeping porch, similar to the houses to the north.",Annex Style,Annex (95)
157,Martin Snider House,1865,1860.0,1865.0,,"744 Duplex Avenue North Toronto Toronto, ON",43.71628,-79.40347,http://www.acotoronto.ca/show_building.php?BuildingID=5786,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/SniderHouse.jpg,Heritage property,,Detached house,Building,http://www.acotoronto.ca/,,Regency,Lawrence Park South (103)
158,77 Madison Avenue,1901,1900.0,1901.0,,"77 Madison Avenue The Annex Toronto, ON",43.6706,-79.40381,http://www.acotoronto.ca/show_building.php?BuildingID=3997,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/77-79MadisonAv.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, with a front facing gable. The 2.5 storey symmetric semi detached building except for the front window variation, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, rusticated stone foundations and sills, terra cotta shingling, front facing gable,turned wood detail porch, recessed entry, sleeping porch.",Annex Style,Annex (95)
159,79 Madison Avenue,1901,1900.0,1901.0,,"79 Madison Avenue The Annex Toronto, ON",43.67066,-79.40384,http://www.acotoronto.ca/show_building.php?BuildingID=10546,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/8aa58ce8.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, with a front facing gable. The 2.5 storey symmetric semi detached building except for the front window variation, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, rusticated stone foundations and sills, terra cotta shingling, front facing gable, recessed entry. There may have been a sleeping porch, similar to the houses to the north. Sleeping porch appears to have  been altered with trellis.",Annex Style,Annex (95)
160,81 Madison Avenue,1893,1890.0,1893.0,,"81 Madison Avenue The Annex Toronto, ON",43.67071,-79.40388,http://www.acotoronto.ca/show_building.php?BuildingID=3998,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/81-83MadisonAv.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Semi-detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, and a bay turrett. The 2.5 storey asymmetric semi-detached building, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration. Features representative of the Annex style include red brick, checkerboard sandstone, parapet side gable, rusticated stone foundations and sills,  recessed entry, and semi circular arches.",Annex Style,Annex (95)
162,84 Madison Avenue ,1904,1900.0,1904.0,,"84 Madison Avenue The Annex Toronto, ON",43.67094,-79.40454,http://www.acotoronto.ca/show_building.php?BuildingID=10485,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/cdab44cc.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours, and a front facing gable. The 2.5 storey detached building, with appearance of a centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration.  Features representative of the Annex style include red brick, rusticated stone foundations and ashlar sills, decorative terra cotta shingling on front facing gable, carved sandstone details, recessed entry, and semi circular arches.",Annex Style,Annex (95)
165,92 Madison Avenue,1901,1900.0,1901.0,,"92 Madison Avenue The Annex Toronto, ON",43.67133,-79.40472,http://www.acotoronto.ca/show_building.php?BuildingID=10402,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/14fdf9b1.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Detached house,Building,http://www.acotoronto.ca/,"This property contributes to the Toronto Annex streetscape of the District with a house form building similar in height and front yard setback to its neighbours. The 2.5 storey detached building, with appearance of a side or centre hall rotated plan, was constructed during the period of significance between 1885 and 1925 in the Annex Style and retains sufficient integrity to permit restoration.  Features representative of the Annex style include red brick, stone sills and lintels, Queen Anne faceted dormer, recessed entry, masonry porch, and sleeping balcony.",Annex Style,Annex (95)
166,95 Madison Avenue,1907,1900.0,1907.0,,"95 Madison Avenue The Annex Toronto, ON",43.67090220000001,-79.40407459999999,http://www.acotoronto.ca/show_building.php?BuildingID=10548,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/cada768a.jpg,"West Annex Phase I, Madison Avenue, Heritage Conservation District",,Mid-rise,Building,http://www.acotoronto.ca/,See 93 Madison Avenue,Annex Style,Annex (95)
